run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,dmi_minimum_difference,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,trend_filter_enabled,trend_bar_spec,trend_fast_period,trend_slow_period,entry_timing_enabled,entry_timing_bar_spec,entry_timing_method,entry_timing_timeout_bars,bar_spec,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses
171,42,270,0.35,20,40,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-998.03,0.01,0.34101382488479265,0.0,434,392.1476351351352,-206.4191608391608,0.0,-2.2996082949308025,162503,completed,,111.69278240203857,logs\backtest_results\EUR-USD_20251104_220816_881465,11
174,42,270,0.35,20,40,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-998.03,0.01,0.34101382488479265,0.0,434,392.1476351351352,-206.4191608391608,0.0,-2.2996082949308025,162503,completed,,110.26724910736084,logs\backtest_results\EUR-USD_20251104_220821_470590,11
173,42,270,0.35,20,40,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-998.03,0.01,0.34101382488479265,0.0,434,392.1476351351352,-206.4191608391608,0.0,-2.2996082949308025,162503,completed,,112.38119506835938,logs\backtest_results\EUR-USD_20251104_220822_529329,11
175,42,270,0.35,20,40,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-998.03,0.01,0.34101382488479265,0.0,434,392.1476351351352,-206.4191608391608,0.0,-2.2996082949308025,162503,completed,,109.87546801567078,logs\backtest_results\EUR-USD_20251104_220823_519556,11
176,42,270,0.35,20,50,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,110.9598000049591,logs\backtest_results\EUR-USD_20251104_220826_212801,11
181,42,270,0.35,20,50,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,110.89455151557922,logs\backtest_results\EUR-USD_20251104_220829_350176,11
182,42,270,0.35,20,50,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,109.99030637741089,logs\backtest_results\EUR-USD_20251104_220834_771642,11
183,42,270,0.35,20,50,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,112.7289547920227,logs\backtest_results\EUR-USD_20251104_221008_480452,11
186,42,270,0.35,20,50,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,112.14578008651733,logs\backtest_results\EUR-USD_20251104_221009_075747,11
187,42,270,0.35,20,50,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,113.11022329330444,logs\backtest_results\EUR-USD_20251104_221014_359053,11
188,42,270,0.35,20,50,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,112.76295018196106,logs\backtest_results\EUR-USD_20251104_221015_245762,11
189,42,270,0.35,20,50,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,112.87967300415039,logs\backtest_results\EUR-USD_20251104_221016_230272,11
190,42,270,0.35,20,50,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,113.25680136680603,logs\backtest_results\EUR-USD_20251104_221018_798993,11
191,42,270,0.35,20,50,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,113.06720280647278,logs\backtest_results\EUR-USD_20251104_221022_146545,11
192,42,270,0.35,20,50,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,114.527259349823,logs\backtest_results\EUR-USD_20251104_221029_500696,11
193,42,270,0.35,20,50,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,110.03759241104126,logs\backtest_results\EUR-USD_20251104_221158_433549,11
194,42,270,0.35,20,50,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,112.5111608505249,logs\backtest_results\EUR-USD_20251104_221200_967765,11
196,42,270,0.35,20,50,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,110.19155192375183,logs\backtest_results\EUR-USD_20251104_221204_970011,11
195,42,270,0.35,20,50,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,112.48189806938171,logs\backtest_results\EUR-USD_20251104_221205_699812,11
197,42,270,0.35,20,50,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,111.58762788772583,logs\backtest_results\EUR-USD_20251104_221206_743808,11
198,42,270,0.35,20,50,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,110.93855810165405,logs\backtest_results\EUR-USD_20251104_221209_680847,11
200,42,270,0.35,20,50,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,110.45351576805115,logs\backtest_results\EUR-USD_20251104_221220_255551,11
199,42,270,0.35,20,50,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13504.09,-0.102,0.24611398963730569,0.0,386,490.074,-206.39560137457028,0.0,-34.98468911917085,174493,completed,,118.89733457565308,logs\backtest_results\EUR-USD_20251104_221221_770204,11
201,42,270,0.35,20,60,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,112.39961290359497,logs\backtest_results\EUR-USD_20251104_221351_309492,12
206,42,270,0.35,20,60,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,113.19573211669922,logs\backtest_results\EUR-USD_20251104_221355_422233,12
208,42,270,0.35,20,60,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,110.93492865562439,logs\backtest_results\EUR-USD_20251104_221358_687759,12
207,42,270,0.35,20,60,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,112.91662192344666,logs\backtest_results\EUR-USD_20251104_221359_135603,12
211,42,270,0.35,20,60,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,111.19927167892456,logs\backtest_results\EUR-USD_20251104_221359_810398,12
212,42,270,0.35,20,60,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,111.60614538192749,logs\backtest_results\EUR-USD_20251104_221402_184491,12
213,42,270,0.35,20,60,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,111.14812064170837,logs\backtest_results\EUR-USD_20251104_221411_355809,12
214,42,270,0.35,20,60,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,112.17289161682129,logs\backtest_results\EUR-USD_20251104_221412_919141,12
215,42,270,0.35,20,60,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,118.60126447677612,logs\backtest_results\EUR-USD_20251104_221549_626662,12
216,42,270,0.35,20,60,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,119.60001111030579,logs\backtest_results\EUR-USD_20251104_221554_443083,12
218,42,270,0.35,20,60,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,119.19281578063965,logs\backtest_results\EUR-USD_20251104_221557_094662,12
217,42,270,0.35,20,60,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,120.01295757293701,logs\backtest_results\EUR-USD_20251104_221557_377317,12
219,42,270,0.35,20,60,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,120.57337069511414,logs\backtest_results\EUR-USD_20251104_221559_739021,12
220,42,270,0.35,20,60,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,120.47427272796631,logs\backtest_results\EUR-USD_20251104_221602_162671,12
221,42,270,0.35,20,60,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,120.61912608146667,logs\backtest_results\EUR-USD_20251104_221612_145114,12
222,42,270,0.35,20,60,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,120.89352035522461,logs\backtest_results\EUR-USD_20251104_221613_845739,12
223,42,270,0.35,20,60,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,115.04327058792114,logs\backtest_results\EUR-USD_20251104_221744_865066,12
224,42,270,0.35,20,60,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,115.30332779884338,logs\backtest_results\EUR-USD_20251104_221750_174769,12
226,42,270,0.35,20,75,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,113.79744625091553,logs\backtest_results\EUR-USD_20251104_221751_903330,21
225,42,270,0.35,20,60,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9054.77,-0.064,0.22674418604651161,0.0,344,587.8229487179487,-206.40962406015024,0.0,-26.322005813953403,176769,completed,,115.69244837760925,logs\backtest_results\EUR-USD_20251104_221753_079978,12
231,42,270,0.35,20,75,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,114.3696939945221,logs\backtest_results\EUR-USD_20251104_221754_621886,21
232,42,270,0.35,20,75,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,114.15180230140686,logs\backtest_results\EUR-USD_20251104_221757_242285,21
233,42,270,0.35,20,75,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,115.46023678779602,logs\backtest_results\EUR-USD_20251104_221808_535648,21
236,42,270,0.35,20,75,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,113.96812987327576,logs\backtest_results\EUR-USD_20251104_221809_107080,21
237,42,270,0.35,20,75,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,114.09459352493286,logs\backtest_results\EUR-USD_20251104_221939_275741,21
238,42,270,0.35,20,75,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,112.38016557693481,logs\backtest_results\EUR-USD_20251104_221941_764367,21
239,42,270,0.35,20,75,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,112.40268611907959,logs\backtest_results\EUR-USD_20251104_221944_665611,21
240,42,270,0.35,20,75,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,113.33765578269958,logs\backtest_results\EUR-USD_20251104_221946_718120,21
242,42,270,0.35,20,75,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,112.12038826942444,logs\backtest_results\EUR-USD_20251104_221949_757673,21
243,42,270,0.35,20,75,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,111.72299885749817,logs\backtest_results\EUR-USD_20251104_222000_536082,21
241,42,270,0.35,20,75,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,125.80158686637878,logs\backtest_results\EUR-USD_20251104_222000_653815,21
244,42,270,0.35,20,75,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,111.52513933181763,logs\backtest_results\EUR-USD_20251104_222000_993219,21
245,42,270,0.35,20,75,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,108.41947793960571,logs\backtest_results\EUR-USD_20251104_222128_182832,21
246,42,270,0.35,20,75,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,107.44802236557007,logs\backtest_results\EUR-USD_20251104_222130_334435,21
248,42,270,0.35,20,75,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,106.64839315414429,logs\backtest_results\EUR-USD_20251104_222134_835087,21
249,42,270,0.35,20,75,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,106.86849880218506,logs\backtest_results\EUR-USD_20251104_222137_544107,21
247,42,270,0.35,20,75,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,115.97081303596497,logs\backtest_results\EUR-USD_20251104_222140_099021,21
250,42,270,0.35,20,75,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,107.39769673347473,logs\backtest_results\EUR-USD_20251104_222147_770382,21
251,42,270,0.35,25,30,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,108.05081963539124,logs\backtest_results\EUR-USD_20251104_222149_024081,9
256,42,270,0.35,25,30,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,108.16924667358398,logs\backtest_results\EUR-USD_20251104_222149_542240,9
257,42,270,0.35,25,30,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,106.77625322341919,logs\backtest_results\EUR-USD_20251104_222315_572115,9
258,42,270,0.35,25,30,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,107.7342221736908,logs\backtest_results\EUR-USD_20251104_222317_891954,9
261,42,270,0.35,25,30,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,109.24169898033142,logs\backtest_results\EUR-USD_20251104_222323_172136,9
263,42,270,0.35,25,30,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-4890.49,-0.022,0.4461883408071749,0.0,446,293.7055778894473,-256.4287449392712,0.0,-10.965224215246561,161085,completed,,106.34273338317871,logs\backtest_results\EUR-USD_20251104_222328_002226,9
