run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
15,36,250,0.65,25,50,20,15,True,14,True,14,3,30,70,2739.12,0.14158463748278446,0.3968253968253968,0.0,63,494.89,-256.71,0.0,43.47809523809522,352,completed,,35.62295484542847,logs\backtest_results\EUR-USD_20251022_182845_593856,4,0.14158463748278446,71
10,36,240,0.65,25,50,20,15,True,14,True,14,3,30,70,2886.6,0.1402470805372374,0.3880597014925373,0.0,67,494.89,-256.72,0.0,43.08358208955224,298,completed,,37.441773414611816,logs\backtest_results\EUR-USD_20251022_182845_560614,5,0.1402470805372374,72
105,44,230,0.65,25,50,20,15,True,14,True,14,3,30,70,2796.78,0.13965529778420935,0.390625,0.0,64,494.89,-256.71,0.0,43.69968750000001,300,completed,,34.7839629650116,logs\backtest_results\EUR-USD_20251022_183615_706623,5,0.13965529778420935,73
101,44,230,0.35,25,50,20,15,True,14,True,14,3,30,70,2796.78,0.13961634909008805,0.390625,0.0,64,494.89,-256.71,0.0,43.69968750000001,283,completed,,32.88261032104492,logs\backtest_results\EUR-USD_20251022_183544_583971,5,0.13961634909008805,74
102,44,230,0.425,25,50,20,15,True,14,True,14,3,30,70,2796.78,0.13961634909008805,0.390625,0.0,64,494.89,-256.71,0.0,43.69968750000001,293,completed,,34.83159112930298,logs\backtest_results\EUR-USD_20251022_183548_182545,5,0.13961634909008805,75
103,44,230,0.5,25,50,20,15,True,14,True,14,3,30,70,2796.78,0.13961634909008805,0.390625,0.0,64,494.89,-256.71,0.0,43.69968750000001,296,completed,,34.61283278465271,logs\backtest_results\EUR-USD_20251022_183549_927586,5,0.13961634909008805,76
104,44,230,0.575,25,50,20,15,True,14,True,14,3,30,70,2796.78,0.13961634909008805,0.390625,0.0,64,494.89,-256.71,0.0,43.69968750000001,296,completed,,34.35420823097229,logs\backtest_results\EUR-USD_20251022_183550_883319,5,0.13961634909008805,77
26,38,230,0.35,25,50,20,15,True,14,True,14,3,30,70,2943.4,0.13845050062515651,0.39705882352941174,0.0,68,494.89,-256.71,0.0,43.28529411764703,275,completed,,43.57588529586792,logs\backtest_results\EUR-USD_20251022_183011_986546,5,0.13845050062515651,78
112,44,250,0.425,25,50,20,15,True,14,True,14,3,30,70,2572.03,0.13758212693418018,0.39344262295081966,0.0,61,494.89,-256.71,0.0,42.164426229508166,266,completed,,33.70795655250549,logs\backtest_results\EUR-USD_20251022_183624_821205,5,0.13758212693418018,79
113,44,250,0.5,25,50,20,15,True,14,True,14,3,30,70,2572.03,0.13758212693418018,0.39344262295081966,0.0,61,494.89,-256.71,0.0,42.164426229508166,266,completed,,34.51592183113098,logs\backtest_results\EUR-USD_20251022_183650_082944,5,0.13758212693418018,80
114,44,250,0.575,25,50,20,15,True,14,True,14,3,30,70,2572.03,0.13758212693418018,0.39344262295081966,0.0,61,494.89,-256.71,0.0,42.164426229508166,266,completed,,34.405324935913086,logs\backtest_results\EUR-USD_20251022_183650_066553,5,0.13758212693418018,81
115,44,250,0.65,25,50,20,15,True,14,True,14,3,30,70,2572.03,0.13758212693418018,0.39344262295081966,0.0,61,494.89,-256.71,0.0,42.164426229508166,270,completed,,34.37269115447998,logs\backtest_results\EUR-USD_20251022_183650_334368,5,0.13758212693418018,82
2,36,230,0.425,25,50,20,15,True,14,True,14,3,30,70,2817.26,0.13164815671645527,0.391304347826087,0.0,69,494.89,-256.71,0.0,40.8298550724638,311,completed,,25.974639892578125,logs\backtest_results\EUR-USD_20251022_182809_627331,5,0.13164815671645527,83
55,40,230,0.65,25,50,20,15,True,14,True,14,3,30,70,2703.57,0.1302134495489666,0.3939393939393939,0.0,66,494.89,-256.71,0.0,40.96318181818182,280,completed,,29.55686116218567,logs\backtest_results\EUR-USD_20251022_183211_954697,5,0.1302134495489666,84
54,40,230,0.575,25,50,20,15,True,14,True,14,3,30,70,2703.57,0.1302134495489666,0.3939393939393939,0.0,66,494.89,-256.71,0.0,40.96318181818182,280,completed,,30.601465463638306,logs\backtest_results\EUR-USD_20251022_183212_238672,5,0.1302134495489666,85
5,36,230,0.65,25,50,20,15,True,14,True,14,3,30,70,2776.29,0.13004055453156538,0.391304347826087,0.0,69,494.89,-256.71,0.0,40.236086956521746,323,completed,,25.391237020492554,logs\backtest_results\EUR-USD_20251022_182808_669923,5,0.13004055453156538,86
4,36,230,0.575,25,50,20,15,True,14,True,14,3,30,70,2776.28,0.13004055453156538,0.391304347826087,0.0,69,494.89,-256.71,0.0,40.235942028985505,320,completed,,26.11799144744873,logs\backtest_results\EUR-USD_20251022_182809_715005,5,0.13004055453156538,87
3,36,230,0.5,25,50,20,15,True,14,True,14,3,30,70,2776.26,0.12995704927646348,0.391304347826087,0.0,69,494.89,-256.71,0.0,40.23565217391308,313,completed,,24.91631579399109,logs\backtest_results\EUR-USD_20251022_182808_113130,5,0.12995704927646348,88
111,44,250,0.35,25,50,20,15,True,14,True,14,3,30,70,2375.32,0.12822169206187883,0.3870967741935484,0.0,62,494.89,-256.71,0.0,38.31161290322581,256,completed,,34.28547954559326,logs\backtest_results\EUR-USD_20251022_183624_608972,5,0.12822169206187883,89
45,38,260,0.65,25,50,20,15,True,14,True,14,3,30,70,2393.8,0.12321091604902401,0.390625,0.0,64,494.89,-256.71,0.0,37.40312499999999,257,completed,,41.10942363739014,logs\backtest_results\EUR-USD_20251022_183137_120162,4,0.12321091604902401,90
68,40,260,0.5,25,50,20,15,True,14,True,14,3,30,70,2250.15,0.12093736102037259,0.3870967741935484,0.0,62,494.89,-256.71,0.0,36.29274193548386,245,completed,,34.226630210876465,logs\backtest_results\EUR-USD_20251022_183316_232598,4,0.12093736102037259,91
70,40,260,0.65,25,50,20,15,True,14,True,14,3,30,70,2250.15,0.12093736102037259,0.3870967741935484,0.0,62,494.89,-256.71,0.0,36.29274193548386,256,completed,,32.838733196258545,logs\backtest_results\EUR-USD_20251022_183316_950856,4,0.12093736102037259,92
69,40,260,0.575,25,50,20,15,True,14,True,14,3,30,70,2250.15,0.12093736102037259,0.3870967741935484,0.0,62,494.89,-256.71,0.0,36.29274193548386,246,completed,,33.88135480880737,logs\backtest_results\EUR-USD_20251022_183317_032319,4,0.12093736102037259,93
67,40,260,0.425,25,50,20,15,True,14,True,14,3,30,70,2248.15,0.1208867567278144,0.3870967741935484,0.0,62,494.89,-256.71,0.0,36.26048387096773,237,completed,,32.9187126159668,logs\backtest_results\EUR-USD_20251022_183314_842858,4,0.1208867567278144,94
