run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
2318,42,270,0.35,35,60,15,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.677629947662354,logs\backtest_results\EUR-USD_20251022_212254_313860,4,0.33698016140969544,77
2321,42,270,0.35,35,60,15,12,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.499189376831055,logs\backtest_results\EUR-USD_20251022_212300_585215,4,0.33698016140969544,78
2320,42,270,0.35,35,60,15,10,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.265998363494873,logs\backtest_results\EUR-USD_20251022_212300_925834,4,0.33698016140969544,79
2322,42,270,0.35,35,60,15,14,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.884506702423096,logs\backtest_results\EUR-USD_20251022_212302_105165,4,0.33698016140969544,80
2325,42,270,0.35,35,60,22,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.99893307685852,logs\backtest_results\EUR-USD_20251022_212303_271867,4,0.33698016140969544,81
2326,42,270,0.35,35,60,22,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.992842197418213,logs\backtest_results\EUR-USD_20251022_212307_302943,4,0.33698016140969544,82
2327,42,270,0.35,35,60,22,10,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.287203550338745,logs\backtest_results\EUR-USD_20251022_212308_887200,4,0.33698016140969544,83
2328,42,270,0.35,35,60,22,12,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.6898775100708,logs\backtest_results\EUR-USD_20251022_212315_652999,4,0.33698016140969544,84
2329,42,270,0.35,35,60,22,14,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.56521224975586,logs\backtest_results\EUR-USD_20251022_212315_876098,4,0.33698016140969544,85
2330,42,270,0.35,35,60,22,16,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.535902976989746,logs\backtest_results\EUR-USD_20251022_212322_155019,4,0.33698016140969544,86
2331,42,270,0.35,35,60,22,18,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.477473497390747,logs\backtest_results\EUR-USD_20251022_212322_424038,4,0.33698016140969544,87
2332,42,270,0.35,35,60,25,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.389196157455444,logs\backtest_results\EUR-USD_20251022_212323_539821,4,0.33698016140969544,88
2333,42,270,0.35,35,60,25,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,22.169758796691895,logs\backtest_results\EUR-USD_20251022_212325_434122,4,0.33698016140969544,89
2334,42,270,0.35,35,60,25,10,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.480038166046143,logs\backtest_results\EUR-USD_20251022_212328_847472,4,0.33698016140969544,90
2335,42,270,0.35,35,60,25,12,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.51679801940918,logs\backtest_results\EUR-USD_20251022_212330_395090,4,0.33698016140969544,91
2336,42,270,0.35,35,60,25,14,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.40798854827881,logs\backtest_results\EUR-USD_20251022_212337_147077,4,0.33698016140969544,92
2337,42,270,0.35,35,60,25,16,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.83419370651245,logs\backtest_results\EUR-USD_20251022_212337_535933,4,0.33698016140969544,93
2339,42,270,0.35,35,60,28,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.400912761688232,logs\backtest_results\EUR-USD_20251022_212343_916112,4,0.33698016140969544,94
2340,42,270,0.35,35,60,28,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.605868577957153,logs\backtest_results\EUR-USD_20251022_212345_179558,4,0.33698016140969544,95
