run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
2296,42,270,0.35,35,50,28,18,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,21.08000087738037,logs\backtest_results\EUR-USD_20251023_084219_302821,2,0.42848480966172237,29
2297,42,270,0.35,35,50,32,4,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.375365734100342,logs\backtest_results\EUR-USD_20251023_084222_073839,2,0.42848480966172237,30
2298,42,270,0.35,35,50,32,8,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,19.93669033050537,logs\backtest_results\EUR-USD_20251023_084222_140193,2,0.42848480966172237,31
2299,42,270,0.35,35,50,32,10,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.328629732131958,logs\backtest_results\EUR-USD_20251023_084224_168247,2,0.42848480966172237,32
2300,42,270,0.35,35,50,32,12,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.739531755447388,logs\backtest_results\EUR-USD_20251023_084225_710243,2,0.42848480966172237,33
2301,42,270,0.35,35,50,32,14,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,21.22062397003174,logs\backtest_results\EUR-USD_20251023_084227_875125,2,0.42848480966172237,34
2302,42,270,0.35,35,50,32,16,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,21.488858461380005,logs\backtest_results\EUR-USD_20251023_084233_219357,2,0.42848480966172237,35
2303,42,270,0.35,35,50,32,18,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,21.35680866241455,logs\backtest_results\EUR-USD_20251023_084233_295305,2,0.42848480966172237,36
2206,42,270,0.35,35,40,5,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.502920150756836,logs\backtest_results\EUR-USD_20251023_083931_601020,2,0.35888897674595704,37
2214,42,270,0.35,35,40,10,8,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.156240701675415,logs\backtest_results\EUR-USD_20251023_083934_077916,2,0.35888897674595704,38
2213,42,270,0.35,35,40,10,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,23.843989610671997,logs\backtest_results\EUR-USD_20251023_083935_393021,2,0.35888897674595704,39
2220,42,270,0.35,35,40,15,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.316744327545166,logs\backtest_results\EUR-USD_20251023_083937_408565,2,0.35888897674595704,40
2221,42,270,0.35,35,40,15,8,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.363725185394287,logs\backtest_results\EUR-USD_20251023_083938_985864,2,0.35888897674595704,41
2223,42,270,0.35,35,40,15,12,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.406678676605225,logs\backtest_results\EUR-USD_20251023_083944_428985,2,0.35888897674595704,42
2222,42,270,0.35,35,40,15,10,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,24.04488492012024,logs\backtest_results\EUR-USD_20251023_083946_275182,2,0.35888897674595704,43
2224,42,270,0.35,35,40,15,14,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.640989542007446,logs\backtest_results\EUR-USD_20251023_083948_929310,2,0.35888897674595704,44
2227,42,270,0.35,35,40,22,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.418814420700073,logs\backtest_results\EUR-USD_20251023_083953_024208,2,0.35888897674595704,45
2228,42,270,0.35,35,40,22,8,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.98110342025757,logs\backtest_results\EUR-USD_20251023_083955_187411,2,0.35888897674595704,46
2229,42,270,0.35,35,40,22,10,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.756155729293823,logs\backtest_results\EUR-USD_20251023_083956_178826,2,0.35888897674595704,47
