run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,dmi_minimum_difference,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,trend_filter_enabled,trend_bar_spec,trend_fast_period,trend_slow_period,entry_timing_enabled,entry_timing_bar_spec,entry_timing_method,entry_timing_timeout_bars,bar_spec,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
369,42,270,0.35,25,75,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.44474720954895,logs\backtest_results\EUR-USD_20251104_224242_133181,13,0.065,32
371,42,270,0.35,25,75,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.14180517196655,logs\backtest_results\EUR-USD_20251104_224244_635501,13,0.065,33
370,42,270,0.35,25,75,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.70587849617004,logs\backtest_results\EUR-USD_20251104_224245_107088,13,0.065,34
372,42,270,0.35,25,75,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.04108953475952,logs\backtest_results\EUR-USD_20251104_224418_301718,13,0.065,35
373,42,270,0.35,25,75,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,114.43353629112244,logs\backtest_results\EUR-USD_20251104_224420_278279,13,0.065,36
374,42,270,0.35,25,75,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,114.10447978973389,logs\backtest_results\EUR-USD_20251104_224422_542816,13,0.065,37
375,42,270,0.35,25,75,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.45293259620667,logs\backtest_results\EUR-USD_20251104_224426_603906,13,0.065,38
226,42,270,0.35,20,75,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,113.79744625091553,logs\backtest_results\EUR-USD_20251104_221751_903330,21,0.033,39
231,42,270,0.35,20,75,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,114.3696939945221,logs\backtest_results\EUR-USD_20251104_221754_621886,21,0.033,40
232,42,270,0.35,20,75,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,114.15180230140686,logs\backtest_results\EUR-USD_20251104_221757_242285,21,0.033,41
233,42,270,0.35,20,75,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,115.46023678779602,logs\backtest_results\EUR-USD_20251104_221808_535648,21,0.033,42
236,42,270,0.35,20,75,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,113.96812987327576,logs\backtest_results\EUR-USD_20251104_221809_107080,21,0.033,43
237,42,270,0.35,20,75,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,114.09459352493286,logs\backtest_results\EUR-USD_20251104_221939_275741,21,0.033,44
238,42,270,0.35,20,75,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,112.38016557693481,logs\backtest_results\EUR-USD_20251104_221941_764367,21,0.033,45
239,42,270,0.35,20,75,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,112.40268611907959,logs\backtest_results\EUR-USD_20251104_221944_665611,21,0.033,46
240,42,270,0.35,20,75,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,113.33765578269958,logs\backtest_results\EUR-USD_20251104_221946_718120,21,0.033,47
242,42,270,0.35,20,75,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,112.12038826942444,logs\backtest_results\EUR-USD_20251104_221949_757673,21,0.033,48
243,42,270,0.35,20,75,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,111.72299885749817,logs\backtest_results\EUR-USD_20251104_222000_536082,21,0.033,49
241,42,270,0.35,20,75,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,125.80158686637878,logs\backtest_results\EUR-USD_20251104_222000_653815,21,0.033,50
244,42,270,0.35,20,75,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,111.52513933181763,logs\backtest_results\EUR-USD_20251104_222000_993219,21,0.033,51
245,42,270,0.35,20,75,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,108.41947793960571,logs\backtest_results\EUR-USD_20251104_222128_182832,21,0.033,52
246,42,270,0.35,20,75,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,107.44802236557007,logs\backtest_results\EUR-USD_20251104_222130_334435,21,0.033,53
248,42,270,0.35,20,75,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,106.64839315414429,logs\backtest_results\EUR-USD_20251104_222134_835087,21,0.033,54
249,42,270,0.35,20,75,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,106.86849880218506,logs\backtest_results\EUR-USD_20251104_222137_544107,21,0.033,55
247,42,270,0.35,20,75,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,115.97081303596497,logs\backtest_results\EUR-USD_20251104_222140_099021,21,0.033,56
250,42,270,0.35,20,75,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,2391.61,0.033,0.22857142857142856,0.0,280,733.5257812499999,-206.26870370370364,0.0,8.541464285714317,177590,completed,,107.39769673347473,logs\backtest_results\EUR-USD_20251104_222147_770382,21,0.033,57
126,42,270,0.35,20,30,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-964.27,0.012,0.4092664092664093,0.0,518,293.3558490566037,-206.39120915032674,0.0,-1.8615250965250825,151506,completed,,108.62950372695923,logs\backtest_results\EUR-USD_20251104_215918_105605,8,0.012,58
131,42,270,0.35,20,30,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-964.27,0.012,0.4092664092664093,0.0,518,293.3558490566037,-206.39120915032674,0.0,-1.8615250965250825,151506,completed,,108.28446817398071,logs\backtest_results\EUR-USD_20251104_220054_038278,8,0.012,59
132,42,270,0.35,20,30,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-964.27,0.012,0.4092664092664093,0.0,518,293.3558490566037,-206.39120915032674,0.0,-1.8615250965250825,151506,completed,,108.02927136421204,logs\backtest_results\EUR-USD_20251104_220055_085194,8,0.012,60
133,42,270,0.35,20,30,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-964.27,0.012,0.4092664092664093,0.0,518,293.3558490566037,-206.39120915032674,0.0,-1.8615250965250825,151506,completed,,109.0429937839508,logs\backtest_results\EUR-USD_20251104_220059_975845,8,0.012,61
137,42,270,0.35,20,30,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-964.27,0.012,0.4092664092664093,0.0,518,293.3558490566037,-206.39120915032674,0.0,-1.8615250965250825,151506,completed,,108.43869733810425,logs\backtest_results\EUR-USD_20251104_220100_591930,8,0.012,62
