run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,dmi_minimum_difference,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,trend_filter_enabled,trend_bar_spec,trend_fast_period,trend_slow_period,entry_timing_enabled,entry_timing_bar_spec,entry_timing_method,entry_timing_timeout_bars,bar_spec,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
91,20,200,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-9626.01,-0.07,0.3776223776223776,0.0,286,495.21888888888896,-354.54859550561775,0.0,-33.657377622377474,129227,completed,,175.43416357040405,logs\backtest_results\EUR-USD_20251105_104936_027360,10,-0.07,154
107,30,200,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-9552.06,-0.07,0.3776223776223776,0.0,286,495.4987962962965,-354.30297752808985,0.0,-33.3988111888111,126251,completed,,169.34360718727112,logs\backtest_results\EUR-USD_20251105_105226_605049,7,-0.07,155
187,42,200,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-6678.0,-0.07,0.3787878787878788,0.0,198,495.16733333333354,-356.2239837398375,0.0,-33.72727272727269,13317,completed,,105.52610206604004,logs\backtest_results\EUR-USD_20251105_110235_975104,11,-0.07,156
150,20,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-8808.87,-0.071,0.21951219512195122,0.0,246,744.9470370370369,-255.39588541666683,0.0,-35.80841463414649,20689,completed,,114.62966179847717,logs\backtest_results\EUR-USD_20251105_105753_613466,13,-0.071,157
41,30,200,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-12571.22,-0.072,0.302540415704388,0.0,433,495.28709923664127,-256.46963576158896,0.0,-29.032840646650932,313090,completed,,295.0109851360321,logs\backtest_results\EUR-USD_20251105_103552_774483,12,-0.072,158
208,10,270,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-6792.35,-0.072,0.28205128205128205,0.0,156,745.0743181818184,-353.35375000000005,0.0,-43.54070512820511,8817,completed,,102.57631087303162,logs\backtest_results\EUR-USD_20251105_110453_204452,11,-0.072,159
196,10,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-9789.3,-0.073,0.2825112107623318,0.0,223,744.553492063492,-354.35106250000007,0.0,-43.89820627802703,19056,completed,,103.13138699531555,logs\backtest_results\EUR-USD_20251105_110358_791927,15,-0.073,160
78,10,270,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-11333.57,-0.075,0.2185430463576159,0.0,302,744.6128787878788,-256.2627966101694,0.0,-37.52837748344364,125566,completed,,180.80767130851746,logs\backtest_results\EUR-USD_20251105_104645_302211,18,-0.075,161
61,42,270,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-12734.01,-0.076,0.3004807692307692,0.0,416,495.2007200000002,-256.47457044673536,0.0,-30.610600961538392,299690,completed,,267.3595509529114,logs\backtest_results\EUR-USD_20251105_104504_312125,12,-0.076,162
93,20,270,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-11447.85,-0.076,0.3,0.0,370,495.0700000000003,-256.3730501930503,0.0,-30.9401351351351,114782,completed,,176.1962218284607,logs\backtest_results\EUR-USD_20251105_104939_223856,18,-0.076,163
125,42,270,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-10819.24,-0.076,0.3,0.0,350,495.7346666666669,-256.61787755102046,0.0,-30.912114285714246,113040,completed,,166.02373433113098,logs\backtest_results\EUR-USD_20251105_105514_975848,16,-0.076,164
241,42,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-9053.82,-0.077,0.29965156794425085,0.0,287,494.5641860465117,-256.6484577114428,0.0,-31.546411149825797,15576,completed,,104.17759227752686,logs\backtest_results\EUR-USD_20251105_110924_232664,14,-0.077,165
96,20,270,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-10117.96,-0.078,0.2831858407079646,0.0,226,745.2490625,-356.87592592592597,0.0,-44.76973451327437,127709,completed,,174.0980887413025,logs\backtest_results\EUR-USD_20251105_104940_297298,12,-0.078,166
212,20,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-9615.21,-0.078,0.27941176470588236,0.0,204,744.5663157894735,-354.1189795918367,0.0,-47.13338235294121,19463,completed,,107.94727158546448,logs\backtest_results\EUR-USD_20251105_110557_802113,17,-0.078,167
166,30,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-9530.16,-0.079,0.21721311475409835,0.0,244,743.6247169811318,-256.24225130890045,0.0,-39.05803278688526,19588,completed,,108.0273060798645,logs\backtest_results\EUR-USD_20251105_110028_721158,14,-0.079,168
33,30,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-14651.22,-0.08,0.29638009049773756,0.0,442,495.1999236641221,-255.69906752411563,0.0,-33.147556561085885,383512,completed,,292.51904821395874,logs\backtest_results\EUR-USD_20251105_103536_222387,16,-0.08,169
16,10,270,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-10066.59,-0.081,0.2826086956521739,0.0,230,744.5167692307693,-354.30412121212146,0.0,-43.76778260869583,327184,completed,,280.2055308818817,logs\backtest_results\EUR-USD_20251105_103058_126999,12,-0.081,170
213,20,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-9034.35,-0.081,0.29856115107913667,0.0,278,494.4969879518074,-256.80820512820515,0.0,-32.49766187050358,10260,completed,,106.91251540184021,logs\backtest_results\EUR-USD_20251105_110556_986373,14,-0.081,171
113,42,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-12265.42,-0.083,0.29736842105263156,0.0,380,494.7285840707962,-255.31741573033702,0.0,-32.27742105263164,141731,completed,,163.52750897407532,logs\backtest_results\EUR-USD_20251105_105239_010720,16,-0.083,172
124,42,200,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-11040.63,-0.084,0.2801724137931034,0.0,232,745.0267692307693,-356.0920359281438,0.0,-47.58892241379318,132722,completed,,159.46129703521729,logs\backtest_results\EUR-USD_20251105_105507_748586,10,-0.084,173
230,30,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-8628.89,-0.085,0.21428571428571427,0.0,210,744.5277777777779,-255.34933333333348,0.0,-41.08995238095246,13500,completed,,107.59993004798889,logs\backtest_results\EUR-USD_20251105_110745_597499,13,-0.085,174
79,10,270,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-11352.02,-0.086,0.3706293706293706,0.0,286,495.0496226415095,-354.5959999999998,0.0,-39.69237762237747,122801,completed,,177.06599736213684,logs\backtest_results\EUR-USD_20251105_104641_763751,6,-0.086,175
100,30,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-11217.81,-0.086,0.2807017543859649,0.0,228,738.26953125,-356.5064634146342,0.0,-49.20092105263162,160887,completed,,175.4103603363037,logs\backtest_results\EUR-USD_20251105_105010_030994,13,-0.086,176
104,30,100,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-12010.26,-0.086,0.2793522267206478,0.0,247,745.7110144927537,-356.54112359550555,0.0,-48.624534412955335,145478,completed,,171.81524324417114,logs\backtest_results\EUR-USD_20251105_105107_362490,11,-0.086,177
28,20,200,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-11149.72,-0.087,0.27896995708154504,0.0,233,744.5336923076923,-354.43101190476216,0.0,-47.852875536480916,340465,completed,,276.58448004722595,logs\backtest_results\EUR-USD_20251105_103053_531935,12,-0.087,178
110,30,270,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-12250.96,-0.087,0.21379310344827587,0.0,290,745.4729032258065,-256.44859649122805,0.0,-42.24468965517237,123422,completed,,168.21671533584595,logs\backtest_results\EUR-USD_20251105_105228_329329,18,-0.087,179
112,30,270,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-10619.33,-0.087,0.27927927927927926,0.0,222,745.0024193548387,-355.05925,0.0,-47.83481981981984,129038,completed,,166.52047109603882,logs\backtest_results\EUR-USD_20251105_105237_090218,12,-0.087,180
211,20,50,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-9783.63,-0.087,0.3724696356275304,0.0,247,494.20956521739134,-356.4574838709675,0.0,-39.609838056680005,16723,completed,,111.34090924263,logs\backtest_results\EUR-USD_20251105_110549_956121,9,-0.087,181
76,10,200,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-11477.01,-0.088,0.2796610169491525,0.0,236,744.7936363636364,-356.667,0.0,-48.63139830508474,133683,completed,,177.23438501358032,logs\backtest_results\EUR-USD_20251105_104639_469948,14,-0.088,182
128,42,270,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-10847.58,-0.088,0.2772727272727273,0.0,220,746.345081967213,-354.557421383648,0.0,-49.307181818181924,128763,completed,,168.50428438186646,logs\backtest_results\EUR-USD_20251105_105528_718676,13,-0.088,183
247,42,100,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-8937.09,-0.088,0.37037037037037035,0.0,216,494.26500000000016,-356.45801470588253,0.0,-41.37541666666675,12630,completed,,101.99638104438782,logs\backtest_results\EUR-USD_20251105_110929_298657,6,-0.088,184
218,20,200,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-8549.42,-0.089,0.21212121212121213,0.0,198,744.5254761904763,-255.2531410256411,0.0,-43.17888888888893,8702,completed,,106.95001411437988,logs\backtest_results\EUR-USD_20251105_110606_053708,12,-0.089,185
38,30,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-14039.39,-0.09,0.21385542168674698,0.0,332,744.5433802816899,-256.32938697317985,0.0,-42.287319277108324,344173,completed,,290.52494406700134,logs\backtest_results\EUR-USD_20251105_103544_051238,23,-0.09,186
198,10,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-10805.95,-0.09,0.21074380165289255,0.0,242,744.6296078431373,-255.4034554973822,0.0,-44.652685950413236,13511,completed,,101.14586615562439,logs\backtest_results\EUR-USD_20251105_110409_204880,12,-0.09,187
77,10,270,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-13642.8,-0.091,0.29396325459317585,0.0,381,494.16196428571453,-256.4644609665427,0.0,-35.80787401574789,117847,completed,,177.33964228630066,logs\backtest_results\EUR-USD_20251105_104641_278866,18,-0.091,188
153,20,200,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-9620.1,-0.091,0.29411764705882354,0.0,272,493.9513750000004,-255.91776041666685,0.0,-35.368014705882345,10810,completed,,110.69825339317322,logs\backtest_results\EUR-USD_20251105_105855_342751,10,-0.091,189
180,42,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-10643.08,-0.091,0.27450980392156865,0.0,204,744.9887499999999,-353.80033783783813,0.0,-52.171960784313924,26595,completed,,106.79063963890076,logs\backtest_results\EUR-USD_20251105_110128_766558,12,-0.091,190
108,30,200,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-11860.44,-0.092,0.2777777777777778,0.0,234,745.0186153846157,-356.7257396449704,0.0,-50.68564102564095,132325,completed,,165.3636085987091,logs\backtest_results\EUR-USD_20251105_105224_034473,14,-0.092,191
181,42,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-10654.27,-0.092,0.2910958904109589,0.0,292,494.77505882352955,-254.63840579710148,0.0,-36.48722602739727,17523,completed,,106.62974905967712,logs\backtest_results\EUR-USD_20251105_110215_503945,14,-0.092,192
92,20,200,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-12418.95,-0.093,0.2768595041322314,0.0,242,745.8935820895524,-356.5361142857143,0.0,-51.31797520661148,134995,completed,,175.24217915534973,logs\backtest_results\EUR-USD_20251105_104937_034090,14,-0.093,193
185,42,200,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-9295.57,-0.094,0.29296875,0.0,256,494.5846666666669,-256.2951381215471,0.0,-36.310820312500034,10369,completed,,104.43888592720032,logs\backtest_results\EUR-USD_20251105_110228_348701,9,-0.094,194
109,30,270,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-13210.46,-0.095,0.29213483146067415,0.0,356,495.2413461538464,-256.80777777777774,0.0,-37.108033707865076,114760,completed,,170.38600540161133,logs\backtest_results\EUR-USD_20251105_105230_420641,18,-0.095,195
222,20,270,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-7298.79,-0.095,0.21084337349397592,0.0,166,745.1945714285715,-254.81374045801513,0.0,-43.9686144578312,6886,completed,,104.98609924316406,logs\backtest_results\EUR-USD_20251105_110635_939912,15,-0.095,196
242,42,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-11088.93,-0.095,0.20987654320987653,0.0,243,744.6201960784314,-255.54458333333324,0.0,-45.63345679012337,16911,completed,,102.92461919784546,logs\backtest_results\EUR-USD_20251105_110927_261909,15,-0.095,197
64,42,270,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-11566.18,-0.096,0.27631578947368424,0.0,228,744.5231746031745,-354.37054545454555,0.0,-50.728859649122825,320929,completed,,269.60492157936096,logs\backtest_results\EUR-USD_20251105_104509_960759,12,-0.096,198
243,42,50,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-10801.87,-0.096,0.36554621848739494,0.0,238,494.52655172413813,-356.46145695364254,0.0,-45.38600840336138,16641,completed,,100.5023181438446,logs\backtest_results\EUR-USD_20251105_110925_218299,8,-0.096,199
51,42,50,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-14252.72,-0.097,0.3659305993690852,0.0,317,494.54568965517234,-356.31850746268617,0.0,-44.96126182965279,367794,completed,,289.2113211154938,logs\backtest_results\EUR-USD_20251105_104035_264281,11,-0.097,200
49,42,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-16279.06,-0.098,0.29009433962264153,0.0,424,495.23162601626007,-256.45365448504947,0.0,-38.39400943396202,352196,completed,,291.506555557251,logs\backtest_results\EUR-USD_20251105_104037_269543,14,-0.098,201
164,30,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-11441.62,-0.098,0.27488151658767773,0.0,211,744.9639655172409,-357.18647058823535,0.0,-54.22568720379163,26218,completed,,109.1372766494751,logs\backtest_results\EUR-USD_20251105_105937_613380,14,-0.098,202
147,20,50,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-12477.36,-0.099,0.36496350364963503,0.0,274,495.77040000000017,-356.63448275862066,0.0,-45.53781021897803,25171,completed,,112.43695044517517,logs\backtest_results\EUR-USD_20251105_105745_849761,6,-0.099,203
69,10,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-16995.43,-0.101,0.29017857142857145,0.0,448,495.06876923076925,-255.83135220125772,0.0,-37.93622767857132,135114,completed,,171.03362560272217,logs\backtest_results\EUR-USD_20251105_104351_805323,18,-0.101,204
199,10,100,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-10054.08,-0.101,0.36363636363636365,0.0,220,493.79225000000025,-353.9818571428571,0.0,-45.70036363636352,13385,completed,,101.20201086997986,logs\backtest_results\EUR-USD_20251105_110409_600195,9,-0.101,205
52,42,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-12890.0,-0.103,0.2742616033755274,0.0,237,744.5181538461537,-356.3004651162789,0.0,-54.388185654008375,378044,completed,,291.1516661643982,logs\backtest_results\EUR-USD_20251105_104038_198508,15,-0.103,206
22,20,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-15274.51,-0.104,0.20923076923076922,0.0,325,744.530294117647,-256.43023346303494,0.0,-46.998492307692274,345014,completed,,269.89738607406616,logs\backtest_results\EUR-USD_20251105_103046_027762,24,-0.104,207
183,42,100,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-11337.51,-0.104,0.3601694915254237,0.0,236,495.38517647058836,-353.94205298013253,0.0,-48.04029661016954,20356,completed,,106.34635996818542,logs\backtest_results\EUR-USD_20251105_110228_986749,7,-0.104,208
135,10,100,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-12312.76,-0.105,0.3611111111111111,0.0,252,495.2405494505495,-356.395341614907,0.0,-48.8601587301588,20951,completed,,121.55723071098328,logs\backtest_results\EUR-USD_20251105_105558_970530,7,-0.105,209
44,30,200,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-12995.45,-0.106,0.27155172413793105,0.0,232,744.5255555555556,-354.4411834319528,0.0,-56.01487068965528,337177,completed,,298.9044117927551,logs\backtest_results\EUR-USD_20251105_103613_341784,14,-0.106,210
21,20,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-19276.1,-0.107,0.2860215053763441,0.0,465,495.2548120300753,-256.4608132530121,0.0,-41.45397849462365,338391,completed,,290.8186511993408,logs\backtest_results\EUR-USD_20251105_103108_232081,16,-0.107,211
56,42,100,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-13686.29,-0.109,0.2703862660944206,0.0,233,744.5285714285715,-356.4211176470591,0.0,-58.73944206008598,341248,completed,,298.14030170440674,logs\backtest_results\EUR-USD_20251105_104055_076730,24,-0.109,212
50,42,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-16868.65,-0.11,0.20648967551622419,0.0,339,744.5481428571425,-256.45732342007403,0.0,-49.76002949852491,369145,completed,,289.69411540031433,logs\backtest_results\EUR-USD_20251105_104035_811748,23,-0.11,213
165,30,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-12361.68,-0.113,0.2847222222222222,0.0,288,493.85939024390245,-256.5929611650486,0.0,-42.922500000000056,17742,completed,,107.83654689788818,logs\backtest_results\EUR-USD_20251105_105941_891682,14,-0.113,214
197,10,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-12625.35,-0.113,0.2842465753424658,0.0,292,494.55843373494,-256.81196172248815,0.0,-43.237499999999976,11207,completed,,101.65886974334717,logs\backtest_results\EUR-USD_20251105_110409_216899,12,-0.113,215
131,10,50,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-14641.84,-0.115,0.35714285714285715,0.0,280,495.53180000000015,-356.639,0.0,-52.292285714285626,25992,completed,,122.57410597801208,logs\backtest_results\EUR-USD_20251105_105523_655807,6,-0.115,216
182,42,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-12892.76,-0.115,0.2024793388429752,0.0,242,744.1704081632653,-255.7363212435234,0.0,-53.27586776859512,19443,completed,,106.73513960838318,logs\backtest_results\EUR-USD_20251105_110228_470622,16,-0.115,217
