timestamp_ns,delivery_count
1770899400000000000,2
1770900300000000000,2
1770901200000000000,2
1770902100000000000,2
1770903000000000000,2
1770903900000000000,2
1770904800000000000,2
1770905700000000000,2
1770906600000000000,2
1770907500000000000,2
1770908400000000000,2
1770909300000000000,2
1770910200000000000,2
1770911100000000000,2
1770912000000000000,2
1770912900000000000,2
1770913800000000000,2
1770914700000000000,2
1770915600000000000,2
1770916500000000000,2
1770917400000000000,2
1770918300000000000,2
1770919200000000000,2
1770920100000000000,2
1770921000000000000,2
1770921900000000000,2
1770922800000000000,2
1770923700000000000,2
1770924600000000000,2
1770925500000000000,2
1770926400000000000,2
1770927300000000000,2
1770928200000000000,2
1770929100000000000,2
1770930000000000000,2
1770930900000000000,2
1770931800000000000,2
1770932700000000000,2
1770934500000000000,2
1770935400000000000,2
1770936300000000000,2
1770937200000000000,2
1770938100000000000,2
1770939000000000000,2
1770939900000000000,2
1770940800000000000,2
1770941700000000000,2
1770942600000000000,2
1770943500000000000,2
1770944400000000000,2
1770945300000000000,2
1770946200000000000,2
1770947100000000000,2
1770948000000000000,2
1770948900000000000,2
1770949800000000000,2
1770950700000000000,2
1770951600000000000,2
1770952500000000000,2
1770953400000000000,2
1770954300000000000,2
1770955200000000000,2
1770956100000000000,2
1770957000000000000,2
1770957900000000000,2
1770958800000000000,2
1770959700000000000,2
1770960600000000000,2
1770961500000000000,2
1770962400000000000,2
1770963300000000000,2
1770964200000000000,2
1770965100000000000,2
1770966000000000000,2
1770966900000000000,2
1770967800000000000,2
1770968700000000000,2
1770969600000000000,2
1770970500000000000,2
1770971400000000000,2
1770972300000000000,2
1770973200000000000,2
1770974100000000000,2
1770975000000000000,2
1770975900000000000,2
1770976800000000000,2
1770977700000000000,2
1770978600000000000,2
1770979500000000000,2
1770980400000000000,2
1770981300000000000,2
1770982200000000000,2
1770983100000000000,2
1770984000000000000,2
1770984900000000000,2
1770985800000000000,2
1770986700000000000,2
1770987600000000000,2
1770988500000000000,2
1770989400000000000,2
1770990300000000000,2
1770991200000000000,2
1770992100000000000,2
1770993000000000000,2
1770993900000000000,2
1770994800000000000,2
1770995700000000000,2
1770996600000000000,2
1770997500000000000,2
1770998400000000000,2
1770999300000000000,2
1771000200000000000,2
1771001100000000000,2
1771002000000000000,2
1771002900000000000,2
1771003800000000000,2
1771004700000000000,2
1771005600000000000,2
1771006500000000000,2
1771007400000000000,2
1771008300000000000,2
1771009200000000000,2
1771010100000000000,2
1771011000000000000,2
1771011900000000000,2
1771012800000000000,2
1771013700000000000,2
1771014600000000000,2
1771015500000000000,2
1771016400000000000,2
1771017300000000000,2
1771018200000000000,2
1771019100000000000,2
1771193700000000000,4
1771194600000000000,4
1771195500000000000,4
1771196400000000000,4
1771197300000000000,4
1771198200000000000,4
1771199100000000000,4
1771200000000000000,4
1771200900000000000,4
1771201800000000000,4
1771202700000000000,4
1771203600000000000,4
1771204500000000000,4
1771205400000000000,4
1771206300000000000,4
1771207200000000000,4
1771208100000000000,4
1771209000000000000,4
1771209900000000000,4
1771210800000000000,4
1771211700000000000,4
1771212600000000000,4
1771213500000000000,4
1771214400000000000,4
1771215300000000000,4
1771216200000000000,4
1771217100000000000,4
1771218000000000000,2
1771218900000000000,2
1771219800000000000,2
1771220700000000000,2
1771221600000000000,2
1771222500000000000,2
1771223400000000000,2
1771224300000000000,2
1771225200000000000,2
1771226100000000000,2
1771227000000000000,2
1771227900000000000,2
1771228800000000000,2
1771229700000000000,2
1771230600000000000,2
1771231500000000000,2
1771232400000000000,2
1771233300000000000,2
1771234200000000000,2
1771235100000000000,2
1771236000000000000,2
1771236900000000000,2
1771237800000000000,2
1771238700000000000,2
1771239600000000000,2
1771240500000000000,2
1771241400000000000,2
1771242300000000000,2
1771243200000000000,2
1771244100000000000,2
1771245000000000000,2
1771245900000000000,2
1771246800000000000,2
1771247700000000000,2
1771248600000000000,2
1771249500000000000,2
1771250400000000000,2
1771251300000000000,2
1771252200000000000,2
1771253100000000000,2
1771254000000000000,2
1771254900000000000,2
1771255800000000000,2
1771256700000000000,2
1771257600000000000,2
1771258500000000000,2
1771259400000000000,2
1771260300000000000,2
1771261200000000000,2
1771262100000000000,2
1771263000000000000,2
1771263900000000000,2
1771264800000000000,2
1771265700000000000,2
1771266600000000000,2
1771267500000000000,2
1771268400000000000,2
1771269300000000000,2
1771270200000000000,2
1771271100000000000,2
1771272000000000000,2
1771272900000000000,2
1771273800000000000,2
1771274700000000000,2
1771275600000000000,2
1771276500000000000,2
1771277400000000000,2
1771278300000000000,2
1771280100000000000,4
1771281000000000000,4
1771281900000000000,4
1771282800000000000,4
1771283700000000000,4
1771284600000000000,4
1771285500000000000,4
1771286400000000000,4
1771287300000000000,4
1771288200000000000,4
1771289100000000000,4
1771290000000000000,4
1771290900000000000,4
1771291800000000000,4
1771292700000000000,4
1771293600000000000,4
1771294500000000000,4
1771295400000000000,4
1771296300000000000,4
1771297200000000000,4
1771298100000000000,4
1771299000000000000,4
1771299900000000000,4
1771300800000000000,4
1771301700000000000,4
1771302600000000000,4
1771303500000000000,4
1771304400000000000,4
1771305300000000000,4
1771306200000000000,4
1771307100000000000,4
1771308000000000000,4
1771308900000000000,4
1771309800000000000,4
1771310700000000000,4
1771311600000000000,4
1771312500000000000,4
1771313400000000000,4
1771314300000000000,4
1771315200000000000,4
1771316100000000000,4
1771317000000000000,4
1771317900000000000,4
1771318800000000000,4
1771319700000000000,4
1771320600000000000,4
1771321500000000000,4
1771322400000000000,4
1771323300000000000,4
1771324200000000000,4
1771325100000000000,4
1771326000000000000,4
1771326900000000000,4
1771327800000000000,4
1771328700000000000,4
1771329600000000000,4
1771330500000000000,4
1771331400000000000,4
1771332300000000000,4
1771333200000000000,4
1771334100000000000,4
1771335000000000000,4
1771335900000000000,4
1771336800000000000,4
1771337700000000000,4
1771338600000000000,4
1771339500000000000,4
1771340400000000000,4
1771341300000000000,4
1771342200000000000,4
1771343100000000000,4
1771344000000000000,4
1771344900000000000,4
1771345800000000000,4
1771346700000000000,4
1771347600000000000,4
1771348500000000000,4
1771349400000000000,4
1771350300000000000,4
1771351200000000000,4
1771352100000000000,4
1771353000000000000,4
1771353900000000000,4
1771354800000000000,4
1771355700000000000,4
1771356600000000000,4
1771357500000000000,4
1771358400000000000,4
1771359300000000000,4
1771360200000000000,4
1771361100000000000,4
1771362000000000000,4
1771362900000000000,4
1771363800000000000,4
1771364700000000000,4
1771366500000000000,4
1771367400000000000,4
1771368300000000000,4
1771369200000000000,4
1771370100000000000,4
1771371000000000000,4
1771371900000000000,4
1771372800000000000,4
1771373700000000000,4
1771374600000000000,4
1771375500000000000,4
1771376400000000000,4
1771377300000000000,4
1771378200000000000,4
1771379100000000000,4
1771380000000000000,4
1771380900000000000,4
1771381800000000000,4
1771382700000000000,4
1771383600000000000,4
1771384500000000000,4
1771385400000000000,4
1771386300000000000,4
1771387200000000000,4
1771388100000000000,4
1771389000000000000,4
1771389900000000000,4
1771390800000000000,4
1771391700000000000,4
1771392600000000000,4
1771393500000000000,4
1771394400000000000,4
1771395300000000000,4
1771396200000000000,4
1771397100000000000,4
1771398000000000000,4
1771398900000000000,4
1771399800000000000,4
1771400700000000000,4
1771401600000000000,4
1771402500000000000,4
1771403400000000000,4
1771404300000000000,4
1771405200000000000,4
1771406100000000000,4
1771407000000000000,4
1771407900000000000,4
1771408800000000000,4
1771409700000000000,4
1771410600000000000,4
1771411500000000000,4
1771412400000000000,4
1771413300000000000,4
1771414200000000000,4
1771415100000000000,4
1771416000000000000,4
1771416900000000000,4
1771417800000000000,4
1771418700000000000,4
1771419600000000000,4
1771420500000000000,4
1771421400000000000,4
1771422300000000000,4
1771423200000000000,4
1771424100000000000,4
1771425000000000000,4
1771425900000000000,4
1771426800000000000,4
1771427700000000000,4
1771428600000000000,4
1771429500000000000,4
1771430400000000000,4
1771431300000000000,4
1771432200000000000,4
1771433100000000000,4
1771434000000000000,4
1771434900000000000,4
1771435800000000000,4
1771436700000000000,4
1771437600000000000,4
1771438500000000000,4
1771439400000000000,4
1771440300000000000,4
1771441200000000000,4
1771442100000000000,4
1771443000000000000,4
1771443900000000000,4
1771444800000000000,4
1771445700000000000,4
1771446600000000000,4
1771447500000000000,4
1771448400000000000,4
1771449300000000000,4
1771450200000000000,4
1771451100000000000,4
1771452900000000000,4
1771453800000000000,4
1771454700000000000,4
1771455600000000000,4
1771456500000000000,4
1771457400000000000,4
1771458300000000000,4
1771459200000000000,6
1771460100000000000,6
1771461000000000000,6
1771461900000000000,6
1771462800000000000,6
1771463700000000000,6
1771464600000000000,6
1771465500000000000,6
1771466400000000000,6
1771467300000000000,6
1771468200000000000,6
1771469100000000000,6
1771470000000000000,6
1771470900000000000,6
1771471800000000000,6
1771472700000000000,6
1771473600000000000,6
1771474500000000000,6
1771475400000000000,6
1771476300000000000,6
1771477200000000000,4
1771478100000000000,4
1771479000000000000,4
1771479900000000000,4
1771480800000000000,4
1771481700000000000,4
1771482600000000000,4
1771483500000000000,4
1771484400000000000,4
1771485300000000000,4
1771486200000000000,4
1771487100000000000,4
1771488000000000000,4
1771488900000000000,4
1771489800000000000,4
1771490700000000000,4
1771491600000000000,4
1771492500000000000,4
1771493400000000000,4
1771494300000000000,4
1771495200000000000,4
1771496100000000000,4
1771497000000000000,4
1771497900000000000,4
1771498800000000000,4
1771499700000000000,4
1771500600000000000,4
1771501500000000000,4
1771502400000000000,4
1771503300000000000,4
1771504200000000000,4
1771505100000000000,4
1771506000000000000,4
1771506900000000000,4
1771507800000000000,4
1771508700000000000,4
1771509600000000000,4
1771510500000000000,4
1771511400000000000,4
1771512300000000000,4
1771513200000000000,4
1771514100000000000,4
1771515000000000000,4
1771515900000000000,4
1771516800000000000,4
1771517700000000000,4
1771518600000000000,4
1771519500000000000,4
1771520400000000000,4
1771521300000000000,4
1771522200000000000,4
1771523100000000000,4
1771524000000000000,4
1771524900000000000,4
1771525800000000000,4
1771526700000000000,4
1771527600000000000,4
1771528500000000000,4
1771529400000000000,4
1771530300000000000,4
1771531200000000000,4
1771532100000000000,4
1771533000000000000,4
1771533900000000000,4
1771534800000000000,4
1771535700000000000,4
1771536600000000000,4
1771537500000000000,4
1771539300000000000,4
1771540200000000000,4
1771541100000000000,4
1771542000000000000,4
1771542900000000000,4
1771543800000000000,4
1771544700000000000,4
1771545600000000000,6
1771546500000000000,6
1771547400000000000,6
1771548300000000000,6
1771549200000000000,6
1771550100000000000,6
1771551000000000000,6
1771551900000000000,6
1771552800000000000,6
1771553700000000000,6
1771554600000000000,6
1771555500000000000,6
1771556400000000000,6
1771557300000000000,6
1771558200000000000,6
1771559100000000000,6
1771560000000000000,6
1771560900000000000,6
1771561800000000000,6
1771562700000000000,6
1771563600000000000,6
1771564500000000000,1
